ID,FGM,FGA,FG_pc,3PM,3PA,3P_pc,FTM,FTA,FT_pc,OREB,DREB,REB,AST,STL,BLK,TOV,2PA,2PM,2P_pc
lavinza01,0.8061224489795917,0.8557213930348259,0.2860635696821515,0.7045454545454546,0.6532258064516129,0.38,0.4242424242424243,0.4561403508771929,0.6319702602230483,0.1395348837209302,0.3047619047619047,0.2624113475177305,0.3877551020408164,0.7,0.1724137931034483,0.6956521739130436,0.6187845303867403,0.6021505376344087,0.3656922228350803
jamesle01,0.8673469387755101,0.8258706467661691,0.39119804400977987,0.5,0.5080645161290323,0.348,0.36363636363636365,0.4649122807017544,0.42936802973977695,0.20930232558139533,0.5714285714285714,0.475177304964539,1.0,0.5499999999999999,0.1724137931034483,0.8043478260869567,0.6850828729281766,0.7634408602150538,0.5425447257508329
mitchdo01,0.7755102040816325,0.8258706467661691,0.28361858190709033,0.5681818181818181,0.5564516129032259,0.36600000000000005,0.3737373737373738,0.37719298245614036,0.7453531598513011,0.16279069767441862,0.2571428571428571,0.23404255319148942,0.39795918367346944,0.45,0.06896551724137932,0.5434782608695653,0.6519337016574585,0.6344086021505377,0.36620849420849444
ingrabr01,0.7244897959183672,0.7412935323383084,0.3178484107579461,0.5454545454545454,0.5,0.391,0.4747474747474748,0.48245614035087725,0.7230483271375464,0.16279069767441862,0.419047619047619,0.3546099290780142,0.3877551020408164,0.45,0.20689655172413793,0.6086956521739131,0.5966850828729281,0.5913978494623656,0.3875776397515527
tatumja01,0.7448979591836734,0.7860696517412936,0.2860635696821515,0.6590909090909091,0.5725806451612903,0.40299999999999997,0.3535353535353536,0.37719298245614036,0.650557620817844,0.20930232558139533,0.48571428571428565,0.4184397163120568,0.26530612244897966,0.6499999999999999,0.3103448275862069,0.45652173913043476,0.5966850828729282,0.5591397849462367,0.32079905992949476
russeda01,0.7040816326530611,0.7960199004975125,0.2273838630806847,0.7954545454545454,0.7741935483870968,0.36700000000000005,0.33333333333333337,0.3508771929824562,0.6449814126394052,0.06976744186046512,0.2571428571428571,0.19858156028368795,0.6020408163265306,0.5,0.10344827586206896,0.673913043478261,0.4696132596685082,0.45161290322580655,0.3486234681886855
siakapa01,0.7346938775510203,0.7761194029850745,0.29339853300733487,0.5,0.4919354838709677,0.359,0.3737373737373738,0.4122807017543859,0.6133828996282528,0.23255813953488375,0.5142857142857142,0.43971631205673756,0.31632653061224497,0.45,0.3103448275862069,0.5000000000000001,0.6408839779005525,0.6236559139784948,0.3660420001883422
mccolcj01,0.7755102040816325,0.8258706467661691,0.2885085574572127,0.6363636363636364,0.5887096774193548,0.379,0.17171717171717174,0.19298245614035087,0.5483271375464683,0.1395348837209302,0.2571428571428571,0.21985815602836883,0.40816326530612257,0.35000000000000003,0.20689655172413793,0.3478260869565218,0.6298342541436462,0.6021505376344087,0.3447142538051633
derozde01,0.7244897959183672,0.6268656716417911,0.4841075794621027,0.022727272727272728,0.04032258064516129,0.257,0.5353535353535354,0.5438596491228069,0.7118959107806692,0.11627906976744183,0.38095238095238093,0.3120567375886525,0.5306122448979592,0.45,0.10344827586206896,0.47826086956521735,0.7845303867403315,0.838709677419355,0.4881189914746964
wiggian01,0.7142857142857142,0.7611940298507464,0.2787286063569684,0.4772727272727273,0.5,0.332,0.3232323232323233,0.40350877192982454,0.4591078066914499,0.25581395348837205,0.2857142857142857,0.28368794326241137,0.3367346938775511,0.35000000000000003,0.3448275862068966,0.47826086956521735,0.6187845303867404,0.6129032258064517,0.3872035300606729
foxde01,0.673469387755102,0.6567164179104478,0.35941320293398527,0.25,0.2903225806451613,0.292,0.44444444444444453,0.5526315789473684,0.45167286245353166,0.1395348837209302,0.21904761904761907,0.19148936170212766,0.653061224489796,0.7,0.1724137931034483,0.6304347826086958,0.6464088397790055,0.6774193548387097,0.459023539668701
middlkh01,0.6632653061224488,0.6218905472636816,0.4009779951100244,0.5454545454545454,0.4596774193548387,0.41500000000000004,0.31313131313131315,0.2894736842105263,0.8438661710037173,0.1395348837209302,0.438095238095238,0.3617021276595745,0.39795918367346944,0.4,0.03448275862068966,0.4347826086956522,0.4917127071823204,0.5268817204301076,0.4831081081081079
sextoco01,0.693877551020408,0.6915422885572139,0.3398533007334964,0.3409090909090909,0.31451612903225806,0.38,0.3232323232323233,0.3245614035087719,0.7137546468401487,0.18604651162790697,0.12380952380952381,0.14184397163120566,0.26530612244897966,0.45,0.03448275862068966,0.47826086956521735,0.6685082872928176,0.6559139784946239,0.3764478764478769
dinwisp01,0.5612244897959182,0.6567164179104478,0.20048899755501226,0.43181818181818177,0.5080645161290323,0.308,0.5151515151515152,0.5789473684210525,0.587360594795539,0.09302325581395347,0.19999999999999998,0.17021276595744683,0.653061224489796,0.25,0.10344827586206896,0.5434782608695653,0.49723756906077343,0.4731182795698925,0.33686263583170795
walkeke02,0.5816326530612244,0.6517412935323383,0.2249388753056235,0.7272727272727273,0.6774193548387097,0.381,0.34343434343434354,0.3421052631578947,0.7472118959107809,0.11627906976744183,0.21904761904761907,0.19858156028368795,0.44897959183673475,0.4,0.1724137931034483,0.4130434782608696,0.37569060773480667,0.35483870967741943,0.3252509652509654
porzikr01,0.6020408163265305,0.6766169154228855,0.2298288508557459,0.5681818181818181,0.5725806451612903,0.35200000000000004,0.3737373737373738,0.40350877192982454,0.6263940520446097,0.3953488372093023,0.6476190476190475,0.5957446808510639,0.14285714285714288,0.3,0.6896551724137931,0.30434782608695654,0.47513812154696133,0.45161290322580655,0.33516004483746453
brownja02,0.6530612244897959,0.6368159203980099,0.36185819070904646,0.5227272727272727,0.47580645161290325,0.38200000000000006,0.2828282828282829,0.3421052631578947,0.48698884758364314,0.23255813953488375,0.419047619047619,0.3758865248226951,0.17346938775510207,0.5,0.13793103448275865,0.4347826086956522,0.49723756906077343,0.5268817204301076,0.46881343788560326
bogdabo02,0.5612244897959182,0.5970149253731344,0.2787286063569684,0.6818181818181818,0.5887096774193548,0.414,0.3737373737373738,0.3508771929824562,0.8197026022304833,0.11627906976744183,0.2476190476190476,0.21276595744680848,0.17346938775510207,0.2,0.03448275862068966,0.5000000000000001,0.37569060773480667,0.35483870967741943,0.325250965250965
butleji01,0.4897959183673469,0.5124378109452736,0.29828850855745725,0.11363636363636363,0.16935483870967744,0.244,0.7373737373737375,0.763157894736842,0.6914498141263942,0.3953488372093023,0.37142857142857133,0.39716312056737596,0.5714285714285715,0.85,0.20689655172413793,0.4347826086956522,0.569060773480663,0.5483870967741937,0.3531765531765534
jokicni01,0.673469387755102,0.5920398009950248,0.4767726161369191,0.25,0.282258064516129,0.314,0.31313131313131315,0.3245614035087719,0.6598513011152417,0.511627906976744,0.6285714285714284,0.6099290780141844,0.6734693877551021,0.5499999999999999,0.20689655172413793,0.6304347826086958,0.580110497237569,0.6774193548387097,0.6050055157198015
warretj01,0.7040816326530611,0.6019900497512438,0.49633251833740843,0.3181818181818182,0.27419354838709675,0.40299999999999997,0.22222222222222224,0.22807017543859648,0.6635687732342007,0.20930232558139533,0.21904761904761907,0.21985815602836883,0.11224489795918369,0.5499999999999999,0.1724137931034483,0.23913043478260873,0.5966850828729281,0.6774193548387097,0.5656538526103745
harrito02,0.673469387755102,0.6716417910447762,0.3374083129584352,0.40909090909090906,0.4032258064516129,0.36700000000000005,0.21212121212121213,0.22807017543859648,0.6394052044609665,0.20930232558139533,0.47619047619047616,0.4113475177304965,0.2857142857142858,0.3,0.20689655172413793,0.2608695652173913,0.585635359116022,0.6021505376344087,0.43308162777189363
vucevni01,0.7040816326530611,0.6915422885572139,0.3520782396088019,0.36363636363636365,0.3790322580645161,0.33899999999999997,0.18181818181818185,0.2017543859649123,0.5985130111524165,0.511627906976744,0.7333333333333332,0.6950354609929079,0.32653061224489804,0.4,0.2758620689655173,0.2608695652173913,0.6243093922651933,0.6559139784946239,0.461776061776062
randlju01,0.6224489795918366,0.6417910447761194,0.31051344743276277,0.22727272727272727,0.2903225806451613,0.277,0.3737373737373738,0.4473684210526315,0.5037174721189591,0.5348837209302324,0.6190476190476191,0.6099290780141844,0.27551020408163274,0.35000000000000003,0.10344827586206896,0.6086956521739131,0.6298342541436464,0.6344086021505377,0.4081814990905903
lowryky01,0.47959183673469374,0.5472636815920399,0.20293398533007345,0.6363636363636364,0.6451612903225806,0.35200000000000004,0.48484848484848486,0.48245614035087725,0.7342007434944239,0.11627906976744183,0.34285714285714286,0.2765957446808511,0.7244897959183674,0.6499999999999999,0.13793103448275865,0.6304347826086958,0.28176795580110503,0.29032258064516137,0.4205831447210757
hieldbu01,0.5918367346938775,0.6616915422885573,0.23471882640586783,0.8636363636363635,0.7741935483870968,0.394,0.13131313131313135,0.13157894736842105,0.7137546468401487,0.16279069767441862,0.2761904761904761,0.2482269503546099,0.26530612244897966,0.4,0.06896551724137932,0.45652173913043476,0.3204419889502763,0.3010752688172044,0.3173745173745175
holidjr01,0.6530612244897959,0.681592039800995,0.29828850855745725,0.45454545454545453,0.4596774193548387,0.353,0.18181818181818185,0.22807017543859648,0.4591078066914499,0.27906976744186046,0.2476190476190476,0.2624113475177305,0.6428571428571429,0.75,0.2758620689655173,0.6086956521739131,0.5580110497237569,0.5591397849462367,0.4001501501501503
gilgesh01,0.5816326530612244,0.582089552238806,0.3374083129584352,0.2727272727272727,0.2903225806451613,0.34700000000000003,0.38383838383838387,0.4122807017543859,0.6412639405204462,0.1395348837209302,0.4095238095238095,0.34042553191489366,0.2959183673469388,0.5,0.2413793103448276,0.3695652173913043,0.56353591160221,0.5698924731182796,0.41167510892281545
schrode01,0.6020408163265305,0.5970149253731344,0.3325183374083128,0.43181818181818177,0.4032258064516129,0.385,0.2727272727272728,0.2807017543859649,0.7007434944237919,0.04651162790697673,0.2285714285714285,0.17730496453900713,0.3673469387755103,0.3,0.06896551724137932,0.5217391304347827,0.5027624309392266,0.5161290322580646,0.4286896225671737
aldrila01,0.6428571428571428,0.6069651741293532,0.39119804400977987,0.2727272727272727,0.24193548387096775,0.389,0.2727272727272728,0.2807017543859649,0.6784386617100372,0.4186046511627906,0.438095238095238,0.44680851063829796,0.20408163265306123,0.3,0.5517241379310346,0.2608695652173913,0.6243093922651933,0.6344086021505377,0.4191119691119696
gallida01,0.47959183673469374,0.5174129353233831,0.2567237163814181,0.6590909090909091,0.5725806451612903,0.405,0.4040404040404041,0.38596491228070173,0.8011152416356876,0.09302325581395347,0.35238095238095235,0.29078014184397166,0.15306122448979592,0.3,0.03448275862068966,0.21739130434782608,0.2983425414364641,0.27956989247311836,0.3135008544844613
oubreke01,0.5714285714285714,0.5970149253731344,0.2909535452322739,0.43181818181818177,0.4435483870967742,0.35200000000000004,0.31313131313131315,0.3508771929824562,0.591078066914498,0.25581395348837205,0.419047619047619,0.3758865248226951,0.11224489795918369,0.6,0.2413793103448276,0.2826086956521739,0.47513812154696133,0.4838709677419356,0.41773570805828886
harremo01,0.6530612244897959,0.5024875621890548,0.6039119804400978,0.0,0.024193548387096774,0.0,0.34343434343434354,0.4561403508771929,0.3643122676579925,0.5813953488372092,0.34285714285714286,0.4255319148936171,0.1326530612244898,0.25,0.37931034482758624,0.32608695652173914,0.6574585635359116,0.774193548387097,0.6202426916712633
sabondo01,0.6428571428571428,0.5422885572139303,0.5061124694376528,0.06818181818181818,0.08870967741935484,0.254,0.3232323232323233,0.38596491228070173,0.4851301115241634,0.6744186046511627,0.8095238095238095,0.8014184397163121,0.46938775510204095,0.35000000000000003,0.1724137931034483,0.5434782608695653,0.6574585635359116,0.731182795698925,0.5389777532634681
fournev01,0.5612244897959182,0.5621890547263682,0.32762836185819066,0.5909090909090909,0.532258064516129,0.399,0.24242424242424246,0.25438596491228066,0.6617100371747212,0.04651162790697673,0.1333333333333333,0.10638297872340426,0.2857142857142858,0.5,0.06896551724137932,0.3695652173913043,0.37569060773480667,0.3978494623655915,0.461776061776062
murraja01,0.5918367346938775,0.6169154228855721,0.30073349633251845,0.43181818181818177,0.4435483870967742,0.34600000000000003,0.2525252525252525,0.2368421052631579,0.7788104089219329,0.16279069767441862,0.21904761904761907,0.20567375886524825,0.44897959183673475,0.5,0.10344827586206896,0.4347826086956522,0.49723756906077343,0.5053763440860216,0.4160331170640452
willilo02,0.4999999999999999,0.5771144278606966,0.2078239608801956,0.38636363636363635,0.3870967741935484,0.35200000000000004,0.4242424242424243,0.42105263157894735,0.7416356877323419,0.09302325581395347,0.1619047619047619,0.14184397163120566,0.5306122448979592,0.3,0.06896551724137932,0.5652173913043479,0.4917127071823204,0.4301075268817205,0.24312258687258703
grahade01,0.47959183673469374,0.6218905472636816,0.11980440097799516,0.7954545454545454,0.75,0.373,0.2727272727272728,0.2894736842105263,0.6654275092936802,0.1395348837209302,0.17142857142857146,0.16312056737588654,0.7244897959183674,0.45,0.06896551724137932,0.5869565217391305,0.2928176795580111,0.21505376344086025,0.0777992277992281
rosede01,0.6428571428571428,0.6119402985074627,0.3838630806845965,0.20454545454545453,0.23387096774193547,0.306,0.21212121212121213,0.21052631578947364,0.7602230483271374,0.09302325581395347,0.0952380952380952,0.09219858156028367,0.5306122448979592,0.35000000000000003,0.10344827586206896,0.5000000000000001,0.6353591160220994,0.6666666666666667,0.4603772390657639
roziete01,0.5306122448979591,0.6019900497512438,0.22004889975550113,0.6136363636363636,0.5403225806451613,0.40700000000000003,0.23232323232323235,0.22807017543859648,0.7657992565055763,0.16279069767441862,0.2571428571428571,0.23404255319148942,0.3775510204081633,0.45,0.06896551724137932,0.4347826086956522,0.41436464088397784,0.35483870967741943,0.22035973255485475
moranja01,0.5714285714285714,0.5572139303482587,0.3520782396088019,0.20454545454545453,0.21774193548387097,0.335,0.33333333333333337,0.36842105263157887,0.5836431226765798,0.16279069767441862,0.20952380952380953,0.19858156028368795,0.7040816326530612,0.4,0.10344827586206896,0.673913043478261,0.585635359116022,0.5913978494623657,0.4104281272422865
drumman01,0.6326530612244897,0.5472636815920399,0.48899755501222486,0.022727272727272728,0.04838709677419355,0.14300000000000002,0.2727272727272728,0.42105263157894735,0.21003717472118943,1.0,0.942857142857143,1.0,0.23469387755102047,0.8999999999999999,0.5517241379310346,0.7391304347826089,0.6906077348066297,0.7419354838709679,0.492804492804493
vanvlfr01,0.4897959183673469,0.5721393034825871,0.19559902200488988,0.6136363636363636,0.5564516129032259,0.39,0.2828282828282829,0.2894736842105263,0.7174721189591077,0.04651162790697673,0.23809523809523805,0.19148936170212766,0.6326530612244898,0.8999999999999999,0.10344827586206896,0.4347826086956522,0.37016574585635365,0.3118279569892474,0.20348533862047402
loveke01,0.47959183673469374,0.5074626865671642,0.2860635696821515,0.5909090909090909,0.564516129032258,0.374,0.3030303030303031,0.3070175438596491,0.7286245353159851,0.20930232558139533,0.7523809523809524,0.6170212765957448,0.2857142857142858,0.25,0.10344827586206896,0.5000000000000001,0.2928176795580111,0.3118279569892474,0.461776061776062
paulch01,0.520408163265306,0.4925373134328358,0.3814180929095353,0.36363636363636365,0.34677419354838707,0.365,0.33333333333333337,0.3157894736842105,0.8271375464684015,0.06976744186046512,0.35238095238095235,0.2765957446808511,0.6428571428571429,0.75,0.06896551724137932,0.45652173913043476,0.4254143646408839,0.46236559139784955,0.4983452840595701
haywago01,0.5714285714285714,0.5323383084577115,0.40831295843520776,0.36363636363636365,0.34677419354838707,0.383,0.21212121212121213,0.21052631578947364,0.7304832713754646,0.23255813953488375,0.44761904761904747,0.39716312056737596,0.3775510204081633,0.3,0.13793103448275865,0.3478260869565218,0.4696132596685082,0.5161290322580646,0.5155699177438311
jacksja02,0.520408163265306,0.5174129353233831,0.3325183374083128,0.5681818181818181,0.5241935483870968,0.394,0.21212121212121213,0.25438596491228066,0.5297397769516728,0.20930232558139533,0.2571428571428571,0.2482269503546099,0.10204081632653061,0.3,0.5517241379310346,0.32608695652173914,0.33149171270718225,0.3655913978494625,0.510171151962197
morrima03,0.4693877551020408,0.5124378109452736,0.2567237163814181,0.5227272727272727,0.4516129032258064,0.408,0.26262626262626265,0.27192982456140347,0.671003717472119,0.20930232558139533,0.3047619047619047,0.2765957446808511,0.10204081632653061,0.35000000000000003,0.1724137931034483,0.30434782608695654,0.37569060773480667,0.3333333333333334,0.2569884169884171
brogdma01,0.4999999999999999,0.5472636815920399,0.2567237163814181,0.3181818181818182,0.34677419354838707,0.326,0.2828282828282829,0.2631578947368421,0.7992565055762083,0.18604651162790697,0.2952380952380952,0.26950354609929084,0.6836734693877551,0.25,0.06896551724137932,0.47826086956521735,0.4861878453038674,0.46236559139784955,0.33602926234505204
simmobe01,0.5612244897959182,0.427860696517413,0.6039119804400978,0.0,0.008064516129032258,0.28600000000000003,0.29292929292929304,0.42105263157894735,0.2955390334572491,0.441860465116279,0.46666666666666656,0.475177304964539,0.7755102040816327,1.0,0.20689655172413793,0.7173913043478262,0.585635359116022,0.6774193548387097,0.5916561314791402
brookdi01,0.4999999999999999,0.5870646766169154,0.18092909535452328,0.45454545454545453,0.4516129032258064,0.358,0.19191919191919196,0.21052631578947364,0.6431226765799255,0.18604651162790697,0.14285714285714282,0.15602836879432624,0.17346938775510207,0.4,0.13793103448275865,0.32608695652173914,0.45856353591160215,0.3978494623655915,0.2342342342342345
dragigo01,0.43877551020408156,0.4726368159203981,0.26405867970660146,0.4772727272727273,0.4596774193548387,0.36700000000000005,0.29292929292929304,0.3333333333333333,0.5836431226765798,0.09302325581395347,0.17142857142857146,0.14893617021276595,0.4795918367346939,0.3,0.06896551724137932,0.47826086956521735,0.32596685082872934,0.3225806451612904,0.3764478764478767
powelno01,0.4693877551020408,0.4328358208955224,0.39608801955990225,0.4772727272727273,0.42741935483870963,0.399,0.22222222222222224,0.21929824561403505,0.7081784386617099,0.09302325581395347,0.21904761904761907,0.18439716312056742,0.14285714285714288,0.5499999999999999,0.13793103448275865,0.2826086956521739,0.30386740331491713,0.35483870967741943,0.582887034499938
adebaba01,0.510204081632653,0.40796019900497515,0.5476772616136919,0.0,0.016129032258064516,0.14300000000000002,0.34343434343434354,0.4298245614035087,0.4256505576208177,0.5348837209302324,0.657142857142857,0.6453900709219859,0.4795918367346939,0.5,0.4482758620689656,0.5652173913043479,0.5580110497237569,0.6236559139784947,0.5423637923637925
hardati02,0.43877551020408156,0.48258706467661694,0.24694376528117357,0.6590909090909091,0.5806451612903226,0.39799999999999996,0.18181818181818185,0.19298245614035087,0.6635687732342007,0.06976744186046512,0.19047619047619044,0.15602836879432624,0.15306122448979592,0.25,0.03448275862068966,0.1739130434782609,0.2541436464088398,0.23655913978494633,0.3039994172069649
whiteha01,0.5510204081632653,0.3830845771144279,0.7041564792176039,0.022727272727272728,0.008064516129032258,0.5710000000000001,0.21212121212121213,0.2807017543859649,0.41635687732341997,0.8837209302325579,0.8380952380952379,0.8794326241134752,0.0816326530612245,0.15000000000000002,1.0,0.3478260869565218,0.5359116022099447,0.6559139784946239,0.671814671814672
bertada01,0.3877551020408163,0.42288557213930356,0.24694376528117357,0.8409090909090909,0.7016129032258064,0.424,0.16161616161616163,0.16666666666666663,0.7249070631970261,0.11627906976744183,0.2857142857142857,0.24113475177304966,0.1326530612244898,0.3,0.20689655172413793,0.19565217391304351,0.10497237569060783,0.09677419354838712,0.27799227799227766
anthoca01,0.47959183673469374,0.5323383084577115,0.23716381418092902,0.3409090909090909,0.31451612903225806,0.385,0.20202020202020202,0.21052631578947364,0.7118959107806692,0.25581395348837205,0.3999999999999999,0.3687943262411348,0.11224489795918369,0.35000000000000003,0.1724137931034483,0.32608695652173914,0.4917127071823204,0.4301075268817205,0.24312258687258725
ibakase01,0.520408163265306,0.46766169154228854,0.4376528117359414,0.29545454545454547,0.2661290322580645,0.385,0.13131313131313135,0.16666666666666663,0.47583643122676567,0.46511627906976744,0.49523809523809514,0.5035460992907801,0.10204081632653061,0.2,0.2758620689655173,0.391304347826087,0.4530386740331491,0.4946236559139786,0.5058782699232143
nunnke01,0.4999999999999999,0.5373134328358209,0.2591687041564791,0.45454545454545453,0.46774193548387094,0.35000000000000003,0.10101010101010102,0.09649122807017543,0.7211895910780669,0.04651162790697673,0.14285714285714282,0.11347517730496455,0.2959183673469388,0.35000000000000003,0.06896551724137932,0.32608695652173914,0.39226519337016574,0.3978494623655915,0.40926640926640956
redicjj01,0.3775510204081632,0.3830845771144279,0.29339853300733487,0.6818181818181818,0.532258064516129,0.45299999999999996,0.2525252525252525,0.2368421052631579,0.7992565055762083,0.023255813953488372,0.14285714285714282,0.09929078014184396,0.163265306122449,0.09999999999999999,0.06896551724137932,0.23913043478260873,0.17679558011049723,0.16129032258064518,0.2779922779922779
clarkjo01,0.44897959183673464,0.46766169154228854,0.29584352078239606,0.4772727272727273,0.46774193548387094,0.368,0.16161616161616163,0.16666666666666663,0.695167286245353,0.1395348837209302,0.0952380952380952,0.10638297872340426,0.15306122448979592,0.25,0.06896551724137932,0.2608695652173913,0.3149171270718232,0.3333333333333334,0.4564430501930503
bogdabo01,0.44897959183673464,0.48756218905472637,0.26161369193154027,0.6136363636363636,0.5806451612903226,0.37200000000000005,0.1111111111111111,0.13157894736842105,0.5185873605947954,0.06976744186046512,0.19999999999999998,0.16312056737588654,0.3061224489795919,0.45,0.06896551724137932,0.32608695652173914,0.2596685082872928,0.2688172043010753,0.42385242385242394
goberru01,0.4693877551020408,0.26865671641791045,0.8801955990220048,0.0,0.0,0.0,0.34343434343434354,0.48245614035087725,0.31226765799256506,0.7674418604651161,0.8761904761904761,0.8794326241134752,0.11224489795918369,0.35000000000000003,0.6896551724137931,0.3695652173913043,0.41436464088397784,0.5806451612903227,0.8759299369055469
bartowi01,0.4693877551020408,0.4925373134328358,0.2860635696821515,0.43181818181818177,0.4032258064516129,0.375,0.15151515151515155,0.16666666666666663,0.566914498141264,0.27906976744186046,0.3904761904761904,0.3687943262411348,0.3367346938775511,0.5,0.1724137931034483,0.2826086956521739,0.3867403314917127,0.37634408602150543,0.3598255026826458
burksal01,0.3877551020408163,0.43781094527363185,0.2078239608801956,0.40909090909090906,0.3709677419354838,0.385,0.33333333333333337,0.3157894736842105,0.7899628252788103,0.1395348837209302,0.2476190476190476,0.22695035460992907,0.2551020408163266,0.4,0.10344827586206896,0.2608695652173913,0.34806629834254144,0.3010752688172044,0.2301709873138449
bledser01,0.44897959183673464,0.4328358208955224,0.34718826405867975,0.2727272727272727,0.282258064516129,0.344,0.2525252525252525,0.27192982456140347,0.6096654275092938,0.1395348837209302,0.2857142857142857,0.2482269503546099,0.5102040816326532,0.4,0.13793103448275865,0.47826086956521735,0.4033149171270718,0.4301075268817205,0.47244208494208517
valanjo01,0.520408163265306,0.3880597014925373,0.6161369193154035,0.11363636363636363,0.10483870967741936,0.35200000000000004,0.18181818181818185,0.21929824561403505,0.5167286245353159,0.6744186046511627,0.6952380952380951,0.7234042553191491,0.15306122448979592,0.15000000000000002,0.37931034482758624,0.3478260869565218,0.47513812154696133,0.5806451612903227,0.6654626977207627
markkla01,0.3979591836734693,0.4477611940298508,0.2249388753056235,0.5,0.5080645161290323,0.344,0.22222222222222224,0.2368421052631579,0.6728624535315987,0.25581395348837205,0.3999999999999999,0.3687943262411348,0.11224489795918369,0.35000000000000003,0.1724137931034483,0.30434782608695654,0.26519337016574596,0.2688172043010753,0.39971919971919956
rosste01,0.3877551020408163,0.4726368159203981,0.17114914425427863,0.5909090909090909,0.5887096774193548,0.35100000000000003,0.20202020202020202,0.2017543859649123,0.7267657992565054,0.023255813953488372,0.19999999999999998,0.14893617021276595,0.0816326530612245,0.5,0.10344827586206896,0.1739130434782609,0.2375690607734807,0.21505376344086027,0.27405405405405414
barneha02,0.40816326530612235,0.40796019900497515,0.31051344743276277,0.3181818181818182,0.29838709677419356,0.381,0.2727272727272728,0.2894736842105263,0.6301115241635685,0.23255813953488375,0.2857142857142857,0.26950354609929084,0.18367346938775514,0.25,0.06896551724137932,0.21739130434782608,0.3646408839779005,0.3655913978494625,0.39398106521394216
harrijo01,0.44897959183673464,0.427860696517413,0.3740831295843522,0.5681818181818181,0.47580645161290325,0.424,0.06060606060606062,0.07894736842105263,0.4776951672862454,0.18604651162790697,0.23809523809523805,0.22695035460992907,0.17346938775510207,0.25,0.06896551724137932,0.2826086956521739,0.26519337016574585,0.29032258064516137,0.492804492804493
gordoaa01,0.43877551020408156,0.4776119402985075,0.25427872860635714,0.2727272727272727,0.30645161290322576,0.308,0.21212121212121213,0.2807017543859649,0.3940520446096655,0.3720930232558139,0.47619047619047616,0.46808510638297873,0.3367346938775511,0.35000000000000003,0.20689655172413793,0.30434782608695654,0.43646408839779016,0.41935483870967755,0.3466822304031605
barrerj01,0.4183673469387754,0.5074626865671642,0.16870415647921766,0.25,0.282258064516129,0.32,0.2525252525252525,0.35964912280701755,0.2825278810408921,0.18604651162790697,0.3047619047619047,0.2765957446808511,0.2244897959183674,0.45,0.10344827586206896,0.4347826086956522,0.4861878453038674,0.4086021505376345,0.20130054866896985
pascher01,0.4285714285714285,0.39303482587064675,0.4009779951100244,0.13636363636363635,0.1774193548387097,0.287,0.24242424242424246,0.27192982456140347,0.5799256505576208,0.30232558139534876,0.21904761904761907,0.2482269503546099,0.17346938775510207,0.2,0.06896551724137932,0.30434782608695654,0.430939226519337,0.4731182795698926,0.5119691119691123
richajo01,0.40816326530612235,0.4427860696517413,0.23716381418092902,0.3409090909090909,0.3629032258064516,0.341,0.18181818181818185,0.19298245614035087,0.6449814126394052,0.1395348837209302,0.14285714285714282,0.14893617021276595,0.2551020408163266,0.4,0.2413793103448276,0.3695652173913043,0.3591160220994475,0.35483870967741943,0.3764478764478767
herroty01,0.3877551020408163,0.4328358208955224,0.23227383863080686,0.4772727272727273,0.43548387096774194,0.389,0.13131313131313135,0.12280701754385964,0.7583643122676579,0.04651162790697673,0.2761904761904761,0.21276595744680848,0.18367346938775514,0.25,0.06896551724137932,0.30434782608695654,0.2983425414364641,0.26881720430107536,0.2715361731755179
robindu01,0.336734693877551,0.32835820895522394,0.334963325183374,0.8409090909090909,0.6693548387096775,0.446,0.06060606060606062,0.05263157894736842,0.8717472118959108,0.0,0.19999999999999998,0.14893617021276595,0.10204081632653061,0.2,0.10344827586206896,0.1739130434782609,0.022099447513812147,0.04301075268817208,0.7255177255177265
whiteco01,0.3775510204081632,0.46766169154228854,0.14914425427872857,0.45454545454545453,0.46774193548387094,0.354,0.13131313131313135,0.14035087719298245,0.611524163568773,0.06976744186046512,0.20952380952380953,0.17021276595744683,0.23469387755102047,0.35000000000000003,0.03448275862068966,0.32608695652173914,0.3149171270718232,0.2688172043010753,0.21645752895752923
woodch01,0.35714285714285704,0.26865671641791045,0.5721271393643031,0.20454545454545453,0.1854838709677419,0.386,0.26262626262626265,0.3070175438596491,0.5241635687732343,0.3720930232558139,0.35238095238095235,0.3687943262411348,0.06122448979591837,0.2,0.3103448275862069,0.2608695652173913,0.28729281767955805,0.3655913978494625,0.7018519730384138
rubiori01,0.336734693877551,0.3880597014925373,0.20048899755501226,0.2727272727272727,0.2661290322580645,0.36100000000000004,0.2727272727272728,0.27192982456140347,0.7453531598513011,0.1395348837209302,0.2952380952380952,0.25531914893617025,0.8571428571428573,0.6499999999999999,0.06896551724137932,0.5434782608695653,0.3646408839779005,0.3118279569892474,0.2186491775532875
bridgmi02,0.3877551020408163,0.43781094527363185,0.22249388753056232,0.3409090909090909,0.3709677419354838,0.33,0.13131313131313135,0.14035087719298245,0.6449814126394052,0.30232558139534876,0.3142857142857143,0.3191489361702128,0.14285714285714288,0.25,0.2413793103448276,0.2826086956521739,0.34806629834254144,0.3333333333333334,0.3398786541643688
